target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
influxdb,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7696939785688129,0.3889943312855205,14,0,,,0.7182235834609495,0.6885903841428453,0.6071428571428571,0.5862068965517241,0.5964912280701754,0.7762237762237763,0.7909738717339667,0.7835294117647059,0.7762237762237763,0.7909738717339667,0.7835294117647059,0.38026112253072303,0.7918799655991482,0.7918799655991482,0.882310027517826,136,96,88,333,653,232,421,0.6447166921898928,224,429,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,none
kubernetes,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14129130204139925,0.1356203152140375,14,0,,,0.3627254509018036,0.5814793175975695,0.25355450236966826,0.9727272727272728,0.40225563909774437,0.961038961038961,0.19023136246786632,0.31759656652360513,0.961038961038961,0.19023136246786632,0.31759656652360513,0.1870022938866479,0.7571512035522319,0.7571512035522319,0.9115553009180686,107,3,315,74,499,110,389,0.779559118236473,422,77,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,none
kubernetes,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.651937964716657,0.3496606729831874,14,0,,,0.7254509018036072,0.7326244449637767,0.4293193717277487,0.7454545454545455,0.5448504983388704,0.9090909090909091,0.7197943444730077,0.8034433285509326,0.9090909090909091,0.7197943444730077,0.8034433285509326,0.3967934065618431,0.7899275531666277,0.7899275531666277,0.9258185113952203,82,28,109,280,499,110,389,0.779559118236473,191,308,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,none
kubernetes,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7656676014613536,0.34283999199472037,14,0,,,0.7735470941883767,0.6135078289319935,0.48,0.32727272727272727,0.3891891891891892,0.8254716981132075,0.8997429305912596,0.8610086100861009,0.8254716981132075,0.8997429305912596,0.8610086100861009,0.26333791695462133,0.8268170133208693,0.8268170133208693,0.9496381899529376,36,74,39,350,499,110,389,0.779559118236473,75,424,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,none
kubernetes,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7645454676060276,0.3907968951759541,14,0,,,0.7835671342685371,0.6688361766767936,0.51,0.4636363636363636,0.4857142857142857,0.8521303258145363,0.8740359897172236,0.8629441624365483,0.8521303258145363,0.8740359897172236,0.8629441624365483,0.34968757389775207,0.8324959102594065,0.8324959102594065,0.9472074543788903,51,59,49,340,499,110,389,0.779559118236473,100,399,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,none
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14851640182961928,0.13727900564854348,14,0,,,0.3659277254782873,0.5186379069632958,0.34513274336283184,0.9855595667870036,0.5112359550561798,0.875968992248062,0.0517162471395881,0.09766637856525497,0.875968992248062,0.0517162471395881,0.09766637856525497,0.09078406884183016,0.6353290816115789,0.6353290816115789,0.7747502760415874,1092,16,2072,113,3293,1108,2185,0.6635286972365624,3164,129,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,none
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6622835496094726,0.36003494847566614,14,0,,,0.6283024597631339,0.6605195003676197,0.46774193548387094,0.7590252707581228,0.5788024776324845,0.8214046822742475,0.5620137299771167,0.6673913043478261,0.8214046822742475,0.5620137299771167,0.6673913043478261,0.3046757969236162,0.720307685317516,0.720307685317516,0.8221881412294518,841,267,957,1228,3293,1108,2185,0.6635286972365624,1798,1495,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,none
minio,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7675269063811516,0.3428245977823464,14,0,,,0.6996659580929244,0.6751474609455674,0.5491329479768786,0.6001805054151624,0.5735230702889177,0.787223823246878,0.7501144164759725,0.768221232716194,0.787223823246878,0.7501144164759725,0.768221232716194,0.34325510761440997,0.7440468322745334,0.7440468322745334,0.8453320639947308,665,443,546,1639,3293,1108,2185,0.6635286972365624,1211,2082,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,none
minio,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.7653674734175975,0.38641904100643065,14,0,,,0.7008806559368357,0.695859114903882,0.5444043321299639,0.6805054151624549,0.6048937023666265,0.8144654088050315,0.7112128146453089,0.7593452235524065,0.8144654088050315,0.7112128146453089,0.7593452235524065,0.37493442046660264,0.7572710224785004,0.7572710224785004,0.8487351980219201,754,354,631,1554,3293,1108,2185,0.6635286972365624,1385,1908,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,none
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14551796051296445,0.1354566779292723,14,0,,,0.3255184851217313,0.5404766143594699,0.2755598831548199,0.9860627177700348,0.4307458143074581,0.9512195121951219,0.0948905109489051,0.17256637168141592,0.9512195121951219,0.0948905109489051,0.17256637168141592,0.1354936318079442,0.6778190357503158,0.6778190357503158,0.856520146239161,283,4,744,78,1109,287,822,0.7412082957619477,1027,82,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,none
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.6557703893777472,0.3550435233826436,14,0,,,0.6853020739404869,0.7230812923353425,0.44061302681992337,0.8013937282229965,0.5686032138442522,0.9028960817717206,0.6447688564476886,0.752306600425834,0.9028960817717206,0.6447688564476886,0.752306600425834,0.3914855192049521,0.7800236526869961,0.7800236526869961,0.9102935499986705,230,57,292,530,1109,287,822,0.7412082957619477,522,587,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,none
nomad,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7670223254634347,0.34216103371455736,14,0,,,0.7538322813345356,0.6593228888493264,0.5277777777777778,0.4634146341463415,0.4935064935064935,0.8203033838973163,0.8552311435523114,0.8374032162001191,0.8203033838973163,0.8552311435523114,0.8374032162001191,0.33303842490651264,0.7815284383292217,0.7815284383292217,0.9085216896593474,133,154,119,703,1109,287,822,0.7412082957619477,252,857,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,none
nomad,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.7648259195378824,0.38877094332711776,14,0,,,0.7520288548241659,0.6989263036530261,0.5184049079754601,0.5888501742160279,0.5513866231647635,0.8492975734355045,0.8090024330900243,0.8286604361370716,0.8492975734355045,0.8090024330900243,0.8286604361370716,0.382480575901911,0.7956670651169494,0.7956670651169494,0.9184942335713343,169,118,157,665,1109,287,822,0.7412082957619477,326,783,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,none
packer,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14701947027805198,0.1345180453334793,14,0,,,0.3758099352051836,0.5519584332533973,0.323943661971831,0.9928057553956835,0.48849557522123893,0.972972972972973,0.1111111111111111,0.1994459833795014,0.972972972972973,0.1111111111111111,0.1994459833795014,0.17565490689760377,0.7148059330313528,0.7148059330313528,0.8695770707743469,138,1,288,36,463,139,324,0.6997840172786177,426,37,commit,15,27590,15694,11896,0.5688292859731787,463,324,139,0.6997840172786177,none
