target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
gitea,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5837247453395956,0.0851809395056737,9,0,,,0.4515396124646729,0.5429656531473914,0.7652758041596693,0.1752714577354359,0.28521906596052,0.3991938960255194,0.910659848559347,0.5550693799262745,0.3991938960255194,0.910659848559347,0.5550693799262745,0.118882699257817,0.5178328397774292,0.5178328397774292,0.3765729398191298,5924,27875,1817,18521,54137,33799,20338,0.3756765243733491,7741,46396,method,15,73890,28450,45440,0.385031804033022,54137,20338,33799,0.3756765243733491,random_over
gitea,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5765307714353334,0.1379202138138387,9,0,,,0.5756691357112511,0.6012832769673101,0.736862830890396,0.4982691795615255,0.5945211282521975,0.4578991113100185,0.7042973743730947,0.5549786904300659,0.4578991113100185,0.7042973743730947,0.5549786904300659,0.1986259184224245,0.6332282023960458,0.6332282023960458,0.465497301679703,16841,16958,6014,14324,54137,33799,20338,0.3756765243733491,22855,31282,method,15,73890,28450,45440,0.385031804033022,54137,20338,33799,0.3756765243733491,random_over
gitea,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.5138324498715094,0.1282306763228108,9,0,,,0.5529489997598684,0.5283841245325664,0.6463001920790268,0.6271783188851742,0.6365956935643713,0.4094573062142656,0.4295899301799587,0.4192820808138977,0.4094573062142656,0.4295899301799587,0.4192820808138977,0.0562606038926204,0.5606240329432328,0.5606240329432328,0.4020931070761795,21198,12601,11601,8737,54137,33799,20338,0.3756765243733491,32799,21338,method,15,73890,28450,45440,0.385031804033022,54137,20338,33799,0.3756765243733491,random_over
gitea,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.5143381447030623,0.1146447004601758,9,0,,,0.5494209136080684,0.5308066720443674,0.6491311516996449,0.605668806769431,0.6266472794061376,0.4102915800185832,0.4559445373193038,0.4319150422692657,0.4102915800185832,0.4559445373193038,0.4319150422692657,0.0605081252068494,0.5707734034309504,0.5707734034309504,0.4172236450472231,20471,13328,11065,9273,54137,33799,20338,0.3756765243733491,31536,22601,method,15,73890,28450,45440,0.385031804033022,54137,20338,33799,0.3756765243733491,random_over
grafana,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.6104595459049021,0.0953184788461122,9,0,,,0.4108448070712222,0.5264155602610103,0.7431077694235589,0.1538661131292164,0.2549441100601892,0.3587020648967551,0.8989650073928044,0.5127916783806579,0.3587020648967551,0.8989650073928044,0.5127916783806579,0.073339809294158,0.5846453078007705,0.5846453078007705,0.4019386943314347,1186,6522,410,3648,11766,7708,4058,0.3448920618731939,1596,10170,method,15,116261,44730,71531,0.3847377882522944,11766,4058,7708,0.3448920618731939,random_over
grafana,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.5745680525965309,0.1427432396704519,9,0,,,0.5889002209756927,0.5871056755406747,0.7289838889775083,0.5928905033731189,0.6539314588252129,0.4291431690012734,0.5813208477082307,0.4937728937728938,0.4291431690012734,0.5813208477082307,0.4937728937728938,0.1659744812102223,0.5885818386381383,0.5885818386381383,0.4006842253012301,4570,3138,1699,2359,11766,7708,4058,0.3448920618731939,6269,5497,method,15,116261,44730,71531,0.3847377882522944,11766,4058,7708,0.3448920618731939,random_over
grafana,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.4924847777714384,0.1290014822231499,9,0,,,0.6246812850586435,0.5728144550616988,0.7028092656481025,0.7400103788271926,0.7209302325581395,0.450958904109589,0.405618531296205,0.4270887389724961,0.450958904109589,0.405618531296205,0.4270887389724961,0.1496432122532866,0.6048066048267942,0.6048066048267942,0.4260004368635214,5704,2004,2412,1646,11766,7708,4058,0.3448920618731939,8116,3650,method,15,116261,44730,71531,0.3847377882522944,11766,4058,7708,0.3448920618731939,random_over
grafana,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.5144263548994709,0.1113283655683578,9,0,,,0.6217916029236784,0.5825698300946601,0.7123305526590198,0.7090036325895174,0.7106631989596879,0.4521250610649731,0.4561360275998029,0.4541216879293425,0.4521250610649731,0.4561360275998029,0.4541216879293425,0.1647972820364653,0.6080232451968511,0.6080232451968511,0.4231034007189197,5465,2243,2207,1851,11766,7708,4058,0.3448920618731939,7672,4094,method,15,116261,44730,71531,0.3847377882522944,11766,4058,7708,0.3448920618731939,random_over
influxdb,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.594422006236059,0.0765580057984207,9,0,,,0.6478428621536303,0.6159025597639507,0.6966824644549763,0.3519553072625698,0.4676564156945917,0.6339044183949504,0.8798498122653317,0.7368972746331237,0.6339044183949504,0.8798498122653317,0.7368972746331237,0.2768243701218945,0.6965011132231331,0.6965011132231331,0.739539634738611,441,812,192,1406,2851,1253,1598,0.5605050859347598,633,2218,method,15,125176,47190,77986,0.3769891992075158,2851,1598,1253,0.5605050859347598,random_over
influxdb,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5594764656732636,0.1326037194561972,9,0,,,0.6678358470712031,0.6498476247743838,0.6610526315789473,0.5011971268954509,0.5701316386745348,0.6712256706996318,0.7984981226533167,0.7293512432123463,0.6712256706996318,0.7984981226533167,0.7293512432123463,0.3155665202790366,0.6365169150983822,0.6365169150983822,0.6437024054130698,628,625,322,1276,2851,1253,1598,0.5605050859347598,950,1901,method,15,125176,47190,77986,0.3769891992075158,2851,1598,1253,0.5605050859347598,random_over
