target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
influxdb,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7514896868678331,0.387964062340462,14,0,,,0.7151607963246555,0.6881501351462036,0.6,0.5948275862068966,0.5974025974025974,0.7777777777777778,0.7814726840855107,0.7796208530805687,0.7777777777777778,0.7814726840855107,0.7796208530805687,0.3770383002935414,0.7853069456957982,0.7853069456957982,0.8841999480910364,138,94,92,329,653,232,421,0.6447166921898928,230,423,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,random_over
kubernetes,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1438288267083431,0.1369255528140709,14,0,,,0.3547094188376753,0.5763379294227624,0.2511737089201878,0.9727272727272728,0.3992537313432835,0.958904109589041,0.1799485861182519,0.303030303030303,0.958904109589041,0.1799485861182519,0.303030303030303,0.1790916284064969,0.7563566253797616,0.7563566253797616,0.9107766005371266,107,3,319,70,499,110,389,0.779559118236473,426,73,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,random_over
kubernetes,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6546669552818792,0.3516751498535606,14,0,,,0.7354709418837675,0.7423112876840383,0.4414893617021276,0.7545454545454545,0.5570469798657718,0.9131832797427653,0.7300771208226221,0.8114285714285714,0.9131832797427653,0.7300771208226221,0.8114285714285714,0.4145869859385633,0.7917270390278102,0.7917270390278102,0.9259833348976884,83,27,105,284,499,110,389,0.779559118236473,188,311,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,random_over
kubernetes,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7600950645882995,0.3509971261850345,14,0,,,0.7835671342685371,0.6655760691750409,0.5102040816326531,0.4545454545454545,0.4807692307692308,0.8503740648379052,0.8766066838046273,0.8632911392405064,0.8503740648379052,0.8766066838046273,0.8632911392405064,0.3455520572157463,0.8246202383734518,0.8246202383734518,0.9491729948922628,50,60,48,341,499,110,389,0.779559118236473,98,401,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,random_over
kubernetes,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7451563628136313,0.3831095320515245,14,0,,,0.781563126252505,0.7066721196541248,0.504,0.5727272727272728,0.5361702127659574,0.8743315508021391,0.8406169665809768,0.8571428571428571,0.8743315508021391,0.8406169665809768,0.8571428571428571,0.3954505873969851,0.8226337929422762,0.8226337929422762,0.9366707673542308,63,47,62,327,499,110,389,0.779559118236473,125,374,commit,15,27554,15629,11925,0.5672134717282428,499,389,110,0.779559118236473,random_over
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.152071172618541,0.1390861387244022,14,0,,,0.3692681445490434,0.5204877776768085,0.3460438512869399,0.9828519855595668,0.5118683901292597,0.8698630136986302,0.0581235697940503,0.1089661089661089,0.8698630136986302,0.0581235697940503,0.1089661089661089,0.0940579805090571,0.6359170666424341,0.6359170666424341,0.7752041286505702,1089,19,2058,127,3293,1108,2185,0.6635286972365624,3147,146,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,random_over
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6612313842405271,0.3547778996890224,14,0,,,0.6301245065290009,0.6621149286652512,0.4693422519509476,0.759927797833935,0.580289455547898,0.8225483655770514,0.5643020594965675,0.6693811074918566,0.8225483655770514,0.5643020594965675,0.6693811074918566,0.3076355851932857,0.7204338738857818,0.7204338738857818,0.8226894584252852,842,266,952,1233,3293,1108,2185,0.6635286972365624,1794,1499,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,random_over
minio,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7639197838406818,0.3518818587319882,14,0,,,0.6978439113270574,0.6800025196408066,0.5443833464257659,0.6254512635379061,0.5821083578328433,0.7945544554455446,0.7345537757437071,0.7633769322235434,0.7945544554455446,0.7345537757437071,0.7633769322235434,0.3493126345792616,0.7429371576799477,0.7429371576799477,0.8450788076188854,693,415,580,1605,3293,1108,2185,0.6635286972365624,1273,2020,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,random_over
minio,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7489298379892232,0.3848119245417318,14,0,,,0.6735499544488308,0.6812697750497733,0.5107913669064749,0.7048736462093863,0.5923397800530906,0.814625850340136,0.6576659038901602,0.7277791846036972,0.814625850340136,0.6576659038901602,0.7277791846036972,0.3434772358326424,0.7432711133507918,0.7432711133507918,0.8392106917731317,781,327,748,1437,3293,1108,2185,0.6635286972365624,1529,1764,commit,15,24760,13833,10927,0.5586833602584814,3293,2185,1108,0.6635286972365624,random_over
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1442440633750258,0.1338548988716224,14,0,,,0.3237150586113616,0.5392600693473045,0.2750242954324587,0.9860627177700348,0.4300911854103343,0.95,0.0924574209245742,0.1685144124168514,0.95,0.0924574209245742,0.1685144124168514,0.1329245608870435,0.6758628144154225,0.6758628144154225,0.8548670881044084,283,4,746,76,1109,287,822,0.7412082957619477,1029,80,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,random_over
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.6544937487267746,0.3542340255750955,14,0,,,0.6844003606853021,0.7236069076019227,0.44,0.8048780487804879,0.5689655172413793,0.9041095890410958,0.6423357664233577,0.7510668563300142,0.9041095890410958,0.6423357664233577,0.7510668563300142,0.3922888759107194,0.7815263189128242,0.7815263189128242,0.9105204124339044,231,56,294,528,1109,287,822,0.7412082957619477,525,584,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,random_over
nomad,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.7592871123060588,0.362098490127628,14,0,,,0.7385031559963932,0.6614550217452122,0.4948453608247423,0.5017421602787456,0.4982698961937716,0.8251833740831296,0.8211678832116789,0.823170731707317,0.8251833740831296,0.8211678832116789,0.823170731707317,0.3214661610609838,0.7748713514246718,0.7748713514246718,0.9035318764922536,144,143,147,675,1109,287,822,0.7412082957619477,291,818,commit,15,26944,15196,11748,0.5639845605700713,1109,822,287,0.7412082957619477,random_over
