target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
gitea,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.4358090700275421,0.0504516683092658,23,0,,,0.3980511698191861,0.5031799852292163,0.747719810288216,0.2872862349313148,0.4150886075949367,0.2582245240353052,0.7190737355271176,0.3799914126234435,0.2582245240353052,0.7190737355271176,0.3799914126234435,0.0061486413696556,0.5111678711136646,0.5111678711136646,0.2633586310458327,4099,10169,1383,3540,19191,14268,4923,0.2565264967953728,5482,13709,file,15,21965,6998,14967,0.3185977691782381,19191,4923,14268,0.2565264967953728,smote
gitea,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.4260237655850043,0.0699371710194259,23,0,,,0.4469803553749153,0.5225155792817463,0.7676087274857226,0.3673955705074292,0.4969426932739252,0.2698592460766866,0.6776355880560634,0.3859994214636968,0.2698592460766866,0.6776355880560634,0.3859994214636968,0.0410758598028282,0.5269160775408632,0.5269160775408632,0.2758875325024561,5242,9026,1587,3336,19191,14268,4923,0.2565264967953728,6829,12362,file,15,21965,6998,14967,0.3185977691782381,19191,4923,14268,0.2565264967953728,smote
gitea,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.4027213331109059,0.0261774067937712,23,0,,,0.5998124120681569,0.5410163874380344,0.7678919973975277,0.6617605831230726,0.7108869146212919,0.3000725163161711,0.4202721917529961,0.3501438483668979,0.3000725163161711,0.4202721917529961,0.3501438483668979,0.074668049747113,0.5564009335012344,0.5564009335012344,0.2964136719256341,9442,4826,2854,2069,19191,14268,4923,0.2565264967953728,12296,6895,file,15,21965,6998,14967,0.3185977691782381,19191,4923,14268,0.2565264967953728,smote
gitea,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.3854460200772849,0.0330374950018054,23,0,,,0.6324318691053098,0.5364783776123709,0.7629392039655927,0.7335295766750771,0.7479454012720647,0.3053170107801937,0.3394271785496648,0.3214697960754136,0.3053170107801937,0.3394271785496648,0.3214697960754136,0.0705673575513193,0.5632785263110779,0.5632785263110779,0.298402791433165,10466,3802,3252,1671,19191,14268,4923,0.2565264967953728,13718,5473,file,15,21965,6998,14967,0.3185977691782381,19191,4923,14268,0.2565264967953728,smote
grafana,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.3647866709147536,0.0131136619012848,23,0,,,0.7156261277517142,0.4949166781074914,0.7233187134502924,0.9845771144278608,0.8339654445849136,0.1142857142857142,0.0052562417871222,0.0100502512562814,0.1142857142857142,0.0052562417871222,0.0100502512562814,-0.0406327200107502,0.5120344401514112,0.5120344401514112,0.273646056948878,1979,31,757,4,2771,2010,761,0.2746300974377481,2736,35,file,15,38385,11160,27225,0.29073856975381,2771,761,2010,0.2746300974377481,smote
grafana,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.4280889146571013,0.0577992066538913,23,0,,,0.4723926380368098,0.5354747288524526,0.7629558541266794,0.3955223880597014,0.5209698558322412,0.2972816657027183,0.6754270696452037,0.4128514056224899,0.2972816657027183,0.6754270696452037,0.4128514056224899,0.0653744549911067,0.5511699060544846,0.5511699060544846,0.3056270726404811,795,1215,247,514,2771,2010,761,0.2746300974377481,1042,1729,file,15,38385,11160,27225,0.29073856975381,2771,761,2010,0.2746300974377481,smote
grafana,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.3959643036382304,0.0172348322809893,23,0,,,0.6300974377481053,0.5625263956171834,0.7621075039914849,0.7124378109452736,0.7364361018256621,0.3520179372197309,0.4126149802890933,0.3799153055051422,0.3520179372197309,0.4126149802890933,0.3799153055051422,0.1194642414043473,0.6171746392871386,0.6171746392871386,0.347283980226477,1432,578,447,314,2771,2010,761,0.2746300974377481,1879,892,file,15,38385,11160,27225,0.29073856975381,2771,761,2010,0.2746300974377481,smote
grafana,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.3961808352165643,0.0092189368420339,23,0,,,0.6134969325153374,0.5674145697269238,0.7678265830005705,0.6696517412935323,0.7153866595801223,0.3477406679764244,0.4651773981603154,0.3979763912310287,0.3477406679764244,0.4651773981603154,0.3979763912310287,0.1248272125711179,0.6196226489105066,0.6196226489105066,0.3519675030763704,1346,664,407,354,2771,2010,761,0.2746300974377481,1753,1018,file,15,38385,11160,27225,0.29073856975381,2771,761,2010,0.2746300974377481,smote
influxdb,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.3628766277757952,0.0159903248774269,23,0,,,0.5775075987841946,0.5157445865869192,0.7136258660508084,0.6673866090712743,0.6897321428571429,0.3155555555555555,0.3641025641025641,0.3380952380952381,0.3155555555555555,0.3641025641025641,0.3380952380952381,0.0303133442302491,0.5110981890679515,0.5110981890679515,0.3006953021432046,309,154,124,71,658,463,195,0.2963525835866261,433,225,file,15,40498,11726,28772,0.2895451627240851,658,195,463,0.2963525835866261,smote
influxdb,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.4278361209086549,0.0500696184854416,23,0,,,0.5075987841945289,0.5387938195713574,0.740484429065744,0.4622030237580993,0.5691489361702128,0.3252032520325203,0.6153846153846154,0.425531914893617,0.3252032520325203,0.6153846153846154,0.425531914893617,0.0713901400557097,0.5477930996289527,0.5477930996289527,0.3268229523130267,214,249,75,120,658,463,195,0.2963525835866261,289,369,file,15,40498,11726,28772,0.2895451627240851,658,195,463,0.2963525835866261,smote
influxdb,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.4055253370051531,0.0184132324197049,23,0,,,0.6337386018237082,0.5304701777703937,0.7202380952380952,0.7840172786177105,0.750775594622544,0.3506493506493506,0.2769230769230769,0.3094555873925501,0.3506493506493506,0.2769230769230769,0.3094555873925501,0.065725992999416,0.5347455280500637,0.5347455280500637,0.3577275792661384,363,100,141,54,658,463,195,0.2963525835866261,504,154,file,15,40498,11726,28772,0.2895451627240851,658,195,463,0.2963525835866261,smote
