target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
kubernetes,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5574471186148244,0.09427111104872567,9,0,,,0.5300411522633744,0.5125303779093474,0.5043103448275862,0.20418848167539266,0.2906832298136646,0.5361139369277721,0.8208722741433022,0.6486153846153846,0.5361139369277721,0.8208722741433022,0.6486153846153846,0.03182865146714759,0.5815595896331817,0.5815595896331817,0.6188917320816099,117,456,115,527,1215,573,642,0.528395061728395,232,983,method,15,126812,48146,78666,0.37966438507396777,1215,642,573,0.528395061728395,none
kubernetes,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5650817863671617,0.14217937088501487,9,0,,,0.5893004115226338,0.5837043923602616,0.5767634854771784,0.4851657940663176,0.5270142180094787,0.597544338335607,0.6822429906542056,0.637090909090909,0.597544338335607,0.6822429906542056,0.637090909090909,0.17082347892423191,0.588140790396503,0.588140790396503,0.5766816361225805,278,295,204,438,1215,573,642,0.528395061728395,482,733,method,15,126812,48146,78666,0.37966438507396777,1215,642,573,0.528395061728395,none
kubernetes,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.5067480525484169,0.1366472918708271,9,0,,,0.5934156378600823,0.5937882272349171,0.5648604269293924,0.6003490401396161,0.5820642978003384,0.6221122112211221,0.5872274143302181,0.6041666666666666,0.6221122112211221,0.5872274143302181,0.6041666666666666,0.18727430295463593,0.6182414248666634,0.6182414248666634,0.6019166806475378,344,229,265,377,1215,573,642,0.528395061728395,609,606,method,15,126812,48146,78666,0.37966438507396777,1215,642,573,0.528395061728395,none
kubernetes,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.20822564993165127,0.0768023600044622,9,0,,,0.4839506172839506,0.5075557404054737,0.47571942446043164,0.9232111692844677,0.627893175074184,0.5728155339805825,0.09190031152647975,0.15838926174496645,0.5728155339805825,0.09190031152647975,0.15838926174496645,0.027082006815255005,0.6050980520080681,0.6050980520080681,0.5955951276154301,529,44,583,59,1215,573,642,0.528395061728395,1112,103,method,15,126812,48146,78666,0.37966438507396777,1215,642,573,0.528395061728395,none
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.536725088632963,0.07693491039614024,9,0,,,0.5793853073463269,0.5713032888344911,0.5241892610313663,0.5027192386131883,0.513229808276221,0.6198518903468884,0.639887339055794,0.6297102883917376,0.6198518903468884,0.639887339055794,0.6297102883917376,0.14332206962485824,0.6169379165840002,0.6169379165840002,0.6401416652157217,2958,2926,2685,4771,13340,5884,7456,0.5589205397301349,5643,7697,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,none
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.562285040442608,0.13646840729799528,9,0,,,0.6146176911544228,0.6112421059656944,0.5607721249795518,0.5825968728755948,0.5714762023839293,0.6601632766016328,0.639887339055794,0.649867193352857,0.6601632766016328,0.639887339055794,0.649867193352857,0.22170845430099131,0.6357077428459517,0.6357077428459517,0.6557114899350355,3428,2456,2685,4771,13340,5884,7456,0.5589205397301349,6113,7227,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,none
minio,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.5123353085623681,0.1310349495658666,9,0,,,0.5934782608695652,0.6058757491035558,0.5291513848488681,0.7110808973487424,0.6067725328112538,0.6870973679366832,0.5006706008583691,0.5792536271239042,0.6870973679366832,0.5006706008583691,0.5792536271239042,0.21398831133442722,0.6351325464706792,0.6351325464706792,0.6832597901052848,4184,1700,3723,3733,13340,5884,7456,0.5589205397301349,7907,5433,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,none
minio,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.16205161873063112,0.06096735982814001,9,0,,,0.5123688155922039,0.5552819003597448,0.4728607639192378,0.9194425560842964,0.6245310245310245,0.7503949447077409,0.19112124463519314,0.30464991982896844,0.7503949447077409,0.19112124463519314,0.30464991982896844,0.15711142440357956,0.6162907252117475,0.6162907252117475,0.6708297304743951,5410,474,6031,1425,13340,5884,7456,0.5589205397301349,11441,1899,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,none
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.560143434868184,0.08442746760717566,9,0,,,0.46786807208432507,0.529385756804555,0.6737044145873321,0.20103092783505155,0.30966034406704895,0.42355371900826444,0.8577405857740585,0.5670816044260027,0.42355371900826444,0.8577405857740585,0.5670816044260027,0.07560428375568577,0.5567233173733627,0.5567233173733627,0.4487878932312347,351,1395,170,1025,2941,1746,1195,0.4063243794627678,521,2420,method,15,125086,47593,77493,0.38048222822697986,2941,1195,1746,0.4063243794627678,none
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.570779745449314,0.14426664819412052,9,0,,,0.5348520911254675,0.5585999319424675,0.6672566371681415,0.43184421534937,0.5243393602225312,0.45223633351739373,0.6853556485355649,0.5449101796407185,0.45223633351739373,0.6853556485355649,0.5449101796407185,0.11834086318576204,0.5662981015782638,0.5662981015782638,0.45623428047849246,754,992,376,819,2941,1746,1195,0.4063243794627678,1130,1811,method,15,125086,47593,77493,0.38048222822697986,2941,1195,1746,0.4063243794627678,none
